Date,MSFT,AAPL,AMZN,FB,BRK.B,JPM,JNJ,XOM,MMM,ABT,ALXN,ALGN,BAC,BK
2015-02-17,43.58,127.83,375.43,75.6,149.17,60.1,100.44,93.05,166.92,46.41,178.97,57.63,16.63,39.46
2015-02-18,43.53,128.715,373.37,76.71,148.67,59.37,99.96,91.01,167.4,46.41,180.29,56.54,16.3,38.99
2015-02-19,43.5,128.45,378.995,79.42,147.48,59.23,100.7,89.44,167.09,46.61,182.28,56.81,16.21,39.12
2015-02-20,43.855,129.495,383.66,79.895,148.72,59.8,100.26,89.92,168.12,47.48,186.02,56.81,16.38,39.44
2015-02-23,44.15,133.0,380.14,78.84,147.37,59.35,100.18,89.01,168.81,47.32,184.14,56.535,16.2,39.17
2015-02-24,44.09,132.17,378.59,78.45,148.95,60.82,100.7,89.42,169.12,47.47,182.29,56.56,16.38,39.78
2015-02-25,43.99,128.79,385.37,79.56,148.78,61.14,101.21,89.6,168.89,47.4,184.9,56.16,16.49,39.86
2015-02-26,44.055,130.415,384.8,80.41,148.34,61.58,102.8,88.65,169.61,47.61,183.11,56.43,16.04,39.44
2015-02-27,43.85,128.46,380.16,78.97,147.41,61.28,102.51,88.54,168.65,47.37,180.37,57.35,15.81,39.14
2015-03-02,43.88,129.09,385.655,79.75,147.08,61.77,103.22,88.04,170.5,47.22,184.62,57.76,16.01,39.65
2015-03-03,43.28,129.36,384.61,79.6,145.93,61.97,102.34,87.62,168.27,47.09,182.51,56.97,16.04,39.65
2015-03-04,43.055,128.54,382.72,80.895,144.92,62.13,101.65,87.18,167.16,47.01,182.53,57.15,15.84,39.44
2015-03-05,43.11,126.41,387.83,81.21,146.06,62.0,102.52,86.74,167.57,47.44,185.79,57.89,16.0,39.19
2015-03-06,42.36,126.6,380.09,80.005,145.28,60.89,100.11,85.63,164.36,46.5,181.65,57.09,16.22,39.28
2015-03-09,42.85,127.14,378.56,79.44,146.13,61.5,100.66,85.16,166.37,46.83,184.91,56.49,16.17,39.79
2015-03-10,42.03,124.51,369.51,77.55,143.19,59.96,99.53,84.26,162.26,46.17,181.28,56.86,15.79,39.19
2015-03-11,41.98,122.24,366.37,77.57,143.44,60.24,98.32,84.02,161.73,46.3,178.81,56.93,16.11,39.42
2015-03-12,41.02,124.45,374.24,78.93,145.67,61.37,99.83,84.22,164.47,47.25,178.0,56.99,16.09,40.44
2015-03-13,41.38,123.59,370.58,78.05,143.97,61.0,99.21,83.87,162.74,46.88,176.89,55.98,16.09,40.94
2015-03-16,41.56,124.95,373.35,78.07,145.98,61.85,101.06,84.76,166.21,47.83,178.5,56.34,16.13,41.05
2015-03-17,41.695,127.04,371.92,79.365,144.75,61.61,99.89,84.08,164.23,47.09,184.12,56.19,16.09,41.14
2015-03-18,42.5,128.47,375.135,80.91,146.0,61.75,101.46,86.07,166.47,47.39,188.16,56.38,15.98,40.83
2015-03-19,42.285,127.495,373.24,82.75,144.88,61.2,101.69,84.41,165.66,47.44,189.07,58.32,15.61,40.3
2015-03-20,42.88,125.9,378.49,83.8,145.53,61.75,102.4,84.54,166.49,47.47,187.71,57.18,15.84,40.57
2015-03-23,42.855,127.21,375.11,84.43,145.56,61.14,102.98,85.43,166.13,47.47,185.44,56.33,15.72,40.42
2015-03-24,42.9,126.69,374.09,85.31,144.29,60.46,101.96,84.52,166.32,47.0,183.44,55.48,15.61,40.1
2015-03-25,41.46,123.38,370.96,82.92,143.56,59.61,100.34,84.86,162.7,46.53,175.63,54.69,15.41,39.52
2015-03-26,41.21,124.24,367.35,83.01,143.03,59.54,100.14,84.32,162.59,46.5,176.04,54.58,15.42,39.81
2015-03-27,40.97,123.25,370.56,83.3,143.89,59.55,100.34,83.58,163.5,46.78,180.59,54.04,15.31,39.75
2015-03-30,40.96,126.37,374.59,83.195,145.98,60.96,101.55,85.63,166.05,47.08,180.26,54.595,15.52,40.29
2015-03-31,40.655,124.43,372.1,82.215,144.32,60.58,100.6,85.0,164.95,46.33,173.3,53.785,15.39,40.24
2015-04-01,40.72,124.25,370.255,81.665,143.45,59.95,99.15,84.46,162.52,45.89,169.5,52.45,15.41,40.21
2015-04-02,40.29,125.32,372.25,81.555,143.56,60.52,99.64,84.3,162.8,46.13,169.94,52.75,15.54,40.55
2015-04-06,41.545,127.35,377.04,82.44,143.76,60.47,99.16,85.13,165.48,46.3,170.63,53.07,15.51,40.49
2015-04-07,41.53,126.01,374.41,82.32,143.06,60.85,100.1,85.75,166.21,46.19,176.0,52.55,15.46,40.57
2015-04-08,41.42,125.6,381.2,82.275,143.28,61.05,100.16,84.06,166.27,46.61,178.24,52.72,15.61,40.69
2015-04-09,41.48,126.56,383.54,82.17,143.65,61.47,101.33,84.65,166.79,47.0,177.37,52.72,15.71,40.84
2015-04-10,41.72,127.1,382.65,82.04,143.5,61.7,102.06,85.56,167.07,47.15,182.68,54.29,15.72,40.86
2015-04-13,41.76,126.85,382.36,83.01,143.46,62.07,100.55,85.34,165.84,46.53,182.9,53.82,15.8,40.95
2015-04-14,41.65,126.3,385.11,83.515,142.75,63.04,100.52,86.63,165.99,46.7,182.72,53.15,15.82,41.06
2015-04-15,42.255,126.78,383.45,82.705,142.71,64.21,100.6,88.08,166.44,46.83,183.83,52.86,15.64,41.13
2015-04-16,42.16,126.17,386.04,82.31,142.1,63.81,99.79,87.73,165.89,46.52,184.28,52.77,15.79,41.06
2015-04-17,41.615,124.75,375.56,80.775,140.7,62.84,99.58,86.93,161.71,46.25,181.34,53.375,15.56,40.5
2015-04-20,42.905,127.6,389.51,83.09,142.09,63.24,100.21,87.24,164.51,46.63,185.71,54.205,15.57,40.78
2015-04-21,42.635,126.91,391.18,83.62,141.14,62.31,100.3,86.88,164.0,47.12,186.78,56.15,15.5,41.04
2015-04-22,42.985,128.62,389.8,84.63,141.99,62.94,100.43,87.46,164.67,48.35,188.19,55.94,15.74,42.43
2015-04-23,43.34,129.67,389.99,82.41,142.43,62.8,100.46,87.54,159.66,48.46,184.58,56.01,15.69,42.58
2015-04-24,47.87,130.28,445.1,81.53,142.09,62.6,101.08,86.97,158.99,48.32,180.08,59.18,15.64,42.07
2015-04-27,48.03,132.65,438.56,81.91,141.09,62.34,100.58,87.01,157.98,47.49,174.75,58.59,15.56,41.97
2015-04-28,49.155,130.56,429.31,80.68,142.52,62.76,100.74,87.8,158.33,47.59,171.08,59.45,15.65,42.76
2015-04-29,49.06,128.64,429.37,80.465,142.41,63.6,100.39,87.87,156.97,47.17,173.61,60.18,15.98,42.86
2015-04-30,48.64,125.15,421.78,78.77,141.21,63.26,99.2,87.37,156.39,46.42,169.23,58.84,15.93,42.34
2015-05-01,48.655,128.95,422.87,78.99,143.36,63.61,100.13,88.85,157.68,46.69,172.5,59.18,16.11,42.74
2015-05-04,48.24,128.7,423.04,78.81,146.15,64.72,100.35,89.11,159.02,47.0,171.3,60.35,16.44,43.28
2015-05-05,47.6,125.8,421.19,77.56,144.56,64.4,99.5,88.61,157.91,46.85,168.55,59.51,16.35,42.9
2015-05-06,46.28,125.01,419.1,78.1,143.78,63.92,99.17,88.19,157.64,46.54,155.01,58.91,16.29,42.94
2015-05-07,46.7,125.26,426.88,78.425,145.31,64.5,99.66,87.6,158.61,46.5,162.96,58.87,16.24,43.31
2015-05-08,47.75,127.62,433.69,78.51,148.31,65.49,101.47,88.99,160.6,47.57,163.02,59.71,16.45,43.41
2015-05-11,47.37,126.32,432.85,78.01,146.17,65.45,101.03,86.78,159.9,47.33,161.04,59.35,16.49,43.25
2015-05-12,47.35,125.865,431.02,77.46,144.79,65.36,100.47,87.02,160.07,47.13,161.08,58.64,16.43,43.18
2015-05-13,47.625,126.01,426.87,78.44,144.26,65.52,100.55,86.56,161.31,47.03,159.41,58.75,16.47,43.27
2015-05-14,48.72,128.95,432.28,81.37,145.78,66.05,101.83,86.97,163.15,48.67,161.69,59.31,16.52,43.37
2015-05-15,48.295,128.77,426.0,80.42,145.26,65.88,102.3,87.35,163.3,48.71,160.56,59.28,16.35,43.09
2015-05-18,48.01,130.19,425.24,80.88,145.83,66.42,103.42,86.85,162.87,48.84,163.16,59.86,16.51,43.47
2015-05-19,47.58,130.07,421.71,80.63,146.54,67.01,103.96,86.99,163.12,49.01,161.96,59.24,16.77,43.54
2015-05-20,47.58,130.06,423.86,80.55,145.94,66.48,103.6,87.13,161.9,49.14,164.44,59.22,16.74,43.62
2015-05-21,47.42,131.39,431.63,80.48,145.27,66.65,102.42,87.21,162.06,49.34,168.57,59.38,16.73,43.64
2015-05-22,46.9,132.54,427.63,80.54,144.6,66.47,101.35,86.52,160.98,49.03,171.94,59.29,16.75,43.47
2015-05-26,46.59,129.62,425.47,79.335,143.63,65.73,100.82,85.35,159.59,48.6,165.94,59.27,16.5,43.46
2015-05-27,47.61,132.045,431.42,80.55,144.75,66.47,101.13,85.11,161.02,49.01,168.12,59.7,16.74,43.88
2015-05-28,47.45,131.78,426.57,80.145,144.74,66.2,101.15,85.11,160.87,49.26,166.19,61.18,16.67,43.95
2015-05-29,46.86,130.28,429.23,79.19,143.0,65.78,100.14,85.2,159.08,48.6,163.84,60.67,16.5,43.36
2015-06-01,47.23,130.535,430.92,80.29,143.35,66.08,100.04,85.13,158.98,48.94,164.78,61.74,16.55,42.92
2015-06-02,46.92,129.96,430.99,80.445,143.03,66.02,99.98,85.14,159.08,48.94,163.91,62.37,16.72,42.9
2015-06-03,46.85,130.12,436.59,82.44,143.19,66.7,100.09,84.95,160.16,48.86,161.53,63.4,16.93,43.41
2015-06-04,46.36,129.36,430.78,82.05,141.37,66.33,99.23,84.22,158.35,48.68,159.06,62.79,16.78,42.96
2015-06-05,46.14,128.65,426.95,82.14,140.76,67.42,98.59,84.28,157.08,48.45,160.26,62.91,17.19,43.36
2015-06-08,45.73,127.8,423.5,80.67,139.52,66.89,97.96,84.85,156.59,48.44,159.38,61.99,17.08,43.34
2015-06-09,45.65,127.42,425.48,80.67,139.63,67.18,98.21,84.58,156.98,48.18,159.04,61.58,17.31,43.4
2015-06-10,46.61,128.88,430.77,82.16,140.86,68.26,98.88,85.21,159.04,48.5,169.88,62.52,17.59,43.74
2015-06-11,46.44,128.59,432.97,81.83,141.36,68.52,99.24,85.09,159.86,49.06,168.77,62.96,17.49,43.88
2015-06-12,45.97,127.17,429.92,81.53,140.29,68.25,98.35,84.02,158.04,48.67,169.04,63.02,17.49,43.68
2015-06-15,45.475,126.92,423.67,80.71,139.4,67.99,97.49,83.72,155.87,48.07,173.22,63.22,17.47,43.29
2015-06-16,45.83,127.6,427.26,81.06,139.71,68.37,98.36,84.68,156.49,48.48,177.14,64.29,17.55,43.2
2015-06-17,45.97,127.3,427.81,81.79,139.97,68.14,98.73,84.73,156.95,48.57,179.81,62.29,17.37,43.15
2015-06-18,46.72,127.88,439.39,82.905,142.67,68.78,100.36,85.48,159.62,49.94,184.01,62.15,17.38,43.27
2015-06-19,46.1,126.6,434.92,82.51,140.96,68.08,99.86,85.21,158.95,49.89,184.4,63.24,17.17,43.12
2015-06-22,46.23,127.61,436.29,84.74,141.53,68.96,100.09,85.17,159.68,50.03,188.24,63.31,17.47,43.47
2015-06-23,45.91,127.03,445.99,87.88,141.33,69.75,99.78,85.07,159.84,49.88,190.92,62.98,17.67,43.66
2015-06-24,45.635,128.11,440.84,88.86,140.09,69.02,99.33,84.68,157.54,49.5,184.98,61.12,17.49,43.29
2015-06-25,45.65,127.5,440.1,87.98,139.45,68.65,99.12,83.93,155.92,49.33,185.9,61.57,17.37,42.85
2015-06-26,45.26,126.75,438.1,88.01,139.78,68.95,99.64,83.86,157.09,49.97,184.45,62.63,17.41,42.98
2015-06-29,44.37,124.53,429.86,85.8,136.51,67.2,97.68,82.82,153.95,49.01,177.76,61.65,16.89,41.79
2015-06-30,44.15,125.425,434.09,85.765,136.11,67.76,97.46,83.2,154.3,49.08,180.77,62.71,17.02,41.97
2015-07-01,44.445,126.6,437.39,86.91,137.52,68.07,98.47,82.37,155.65,49.52,183.86,63.22,17.22,42.18
2015-07-02,44.4,126.44,437.71,87.285,137.39,67.52,98.44,83.14,155.38,49.41,185.22,63.29,17.03,41.79
2015-07-06,44.39,126.0,436.04,87.55,136.89,67.33,98.2,82.53,155.08,49.74,186.24,62.5,16.94,41.55
2015-07-07,44.3,125.69,436.72,87.22,138.44,66.8,98.92,82.87,155.43,50.21,187.33,63.5,16.69,41.54
2015-07-08,44.24,122.57,429.7,85.65,136.9,65.43,97.77,81.97,152.71,49.25,184.66,62.74,16.25,40.54
2015-07-09,44.52,120.07,434.39,85.88,138.25,66.11,98.4,81.6,153.75,49.19,188.16,62.2,16.48,40.99
2015-07-10,44.61,123.28,443.51,87.95,139.73,67.05,99.53,82.22,154.95,49.93,192.53,62.94,16.7,41.71
2015-07-13,45.54,125.66,455.57,90.1,141.39,68.09,100.27,82.42,156.47,49.72,199.11,63.61,17.02,42.38
2015-07-14,45.62,125.61,465.57,89.68,141.12,69.04,99.78,83.11,156.78,50.2,205.0,64.31,17.13,42.53
2015-07-15,45.76,126.82,461.19,89.76,142.61,69.19,100.42,82.76,156.0,49.31,203.8,64.63,17.68,42.67
2015-07-16,46.66,128.51,475.48,90.85,143.92,69.56,101.11,82.91,157.17,49.77,204.26,65.37,17.95,43.07
2015-07-17,46.62,129.62,483.01,94.97,143.88,69.21,100.08,82.61,156.69,49.9,204.3,64.93,18.1,42.82
2015-07-20,46.92,132.07,488.1,97.91,144.51,69.26,100.37,81.76,157.12,50.06,204.46,66.04,18.12,42.98
2015-07-21,47.28,130.75,488.0,98.39,143.6,69.1,100.34,81.66,155.76,49.76,204.88,65.16,18.08,44.15
2015-07-22,45.54,125.22,488.27,97.04,143.52,70.08,100.18,81.79,155.41,50.98,206.16,65.23,18.45,44.73
2015-07-23,46.11,125.16,482.18,95.44,142.18,69.64,100.2,81.14,149.5,51.2,207.84,65.59,18.18,44.47
2015-07-24,45.94,124.5,529.42,96.95,141.25,68.91,99.15,79.94,149.33,51.05,200.99,60.4,17.9,43.72
2015-07-27,45.35,122.77,531.41,94.17,140.72,68.01,98.28,79.26,148.71,50.69,198.1,60.98,17.67,43.26
2015-07-28,45.34,123.38,526.03,95.29,143.22,68.05,99.02,82.48,151.11,50.94,203.55,61.2,17.88,43.59
2015-07-29,46.29,122.99,529.0,96.99,142.92,68.94,99.73,83.14,151.45,51.06,198.76,62.6,18.16,43.78
2015-07-30,46.88,122.37,536.76,95.21,142.85,69.04,99.84,83.01,151.57,50.77,199.29,62.36,18.13,43.93
2015-07-31,46.7,121.3,536.15,94.01,142.74,68.53,100.21,79.21,151.34,50.69,197.44,62.7,17.88,43.4
2015-08-03,46.81,118.44,535.03,94.14,142.33,68.53,100.02,78.06,150.12,50.5,195.73,62.61,17.77,43.4
2015-08-04,47.54,114.64,531.9,94.06,142.68,68.46,99.8,77.17,150.4,50.51,197.15,61.44,17.8,43.89
2015-08-05,47.58,115.4,537.01,96.44,143.5,68.73,100.52,77.17,151.01,50.48,197.94,62.07,17.87,44.4
2015-08-06,46.62,115.13,529.46,95.12,143.35,68.25,99.07,78.09,149.26,50.32,189.73,60.94,17.81,44.28
2015-08-07,46.74,115.52,522.62,94.3,143.55,68.05,98.85,76.83,148.89,50.11,189.62,60.73,17.75,44.75
2015-08-10,47.33,119.72,524.0,94.15,143.42,68.89,99.79,78.75,151.24,50.66,190.43,61.7,18.04,45.26
2015-08-11,46.41,113.49,527.46,93.62,142.8,68.23,99.01,77.49,148.48,50.39,186.31,61.15,17.79,44.67
2015-08-12,46.74,115.24,525.91,94.19,141.6,67.24,98.71,78.79,148.52,50.09,191.01,60.83,17.52,43.9
2015-08-13,46.73,115.15,529.66,93.43,141.95,67.55,98.48,78.65,147.4,49.84,188.83,60.2,17.62,43.87
2015-08-14,47.0,115.96,531.52,94.42,142.57,67.89,98.81,78.36,148.28,50.23,186.58,60.57,17.7,44.07
2015-08-17,47.32,117.16,535.22,93.93,142.32,68.07,99.87,78.77,149.24,50.38,191.22,60.88,17.77,44.06
2015-08-18,47.27,116.5,535.02,95.17,141.36,68.21,99.37,77.9,148.31,50.44,187.42,60.52,17.69,44.35
2015-08-19,46.61,115.01,532.92,95.31,140.47,67.6,99.31,76.23,145.87,49.84,184.96,59.73,17.46,44.18
2015-08-20,45.66,112.65,515.78,90.56,138.39,65.94,98.79,74.57,143.35,48.53,178.62,58.02,16.72,42.8
2015-08-21,43.07,105.76,494.47,86.06,134.22,63.6,95.56,72.13,142.09,47.13,173.81,56.45,16.1,41.45
2015-08-24,41.68,103.12,463.37,82.09,129.57,60.25,92.82,68.72,138.58,43.7,166.85,54.55,15.29,38.64
2015-08-25,40.47,103.74,466.37,83.0,127.74,59.91,90.73,68.71,137.64,42.9,165.44,54.23,15.26,37.78
2015-08-26,42.71,109.69,500.77,87.19,132.61,62.91,95.11,72.5,142.72,43.98,173.54,55.95,16.06,39.47
2015-08-27,43.9,112.92,518.37,89.73,136.23,64.48,96.22,74.85,143.9,45.64,179.82,56.82,16.44,40.8
2015-08-28,43.93,113.29,518.01,91.01,135.74,64.13,95.17,75.07,144.21,46.02,178.86,57.27,16.36,40.67
2015-08-31,43.52,112.76,512.89,89.43,134.04,64.1,93.98,75.24,142.14,45.29,172.19,56.6,16.34,39.8
2015-09-01,41.82,107.72,496.54,87.23,130.41,61.45,92.09,72.08,138.5,43.57,170.85,53.94,15.58,38.34
2015-09-02,43.36,112.34,510.55,89.89,132.22,62.57,93.35,73.23,141.24,44.24,176.24,55.1,15.85,39.02
2015-09-03,43.5,110.37,504.72,88.15,132.15,62.68,92.64,73.79,141.74,44.14,175.28,55.13,15.94,39.28
2015-09-04,42.61,109.27,499.0,88.26,129.64,61.5,91.31,72.46,139.84,43.07,171.98,54.28,15.65,38.49
2015-09-08,43.89,112.31,517.54,89.53,132.9,63.16,93.94,73.5,143.43,44.04,176.93,55.4,16.16,39.32
2015-09-09,43.07,110.15,516.89,90.44,130.59,62.18,92.22,72.0,140.86,43.23,171.76,54.97,15.9,38.98
2015-09-10,43.29,112.57,522.24,91.98,130.66,62.66,92.72,72.52,140.78,43.12,171.65,55.19,16.04,39.33
2015-09-11,43.48,114.21,529.44,92.05,131.37,62.56,92.93,72.69,141.26,43.41,171.93,55.55,16.04,39.56
2015-09-14,43.04,115.31,521.38,92.31,130.9,62.38,93.32,72.49,140.81,43.17,168.8,55.61,15.96,39.56
2015-09-15,43.98,116.28,522.37,92.9,132.26,63.58,94.4,72.86,143.6,43.81,169.03,56.52,16.31,40.06
2015-09-16,44.3,116.41,527.39,93.45,132.58,64.14,94.61,74.3,144.2,43.86,167.79,56.6,16.33,40.23
2015-09-17,44.25,113.92,538.87,94.34,131.47,62.65,94.84,74.46,142.95,44.24,167.99,58.45,15.86,39.81
2015-09-18,43.48,113.45,540.26,94.4,129.1,60.94,93.39,72.68,139.62,43.33,166.58,57.42,15.56,38.86
2015-09-21,44.11,115.21,548.39,95.55,130.98,61.45,93.13,73.39,140.04,43.3,160.51,57.01,15.7,39.43
2015-09-22,43.9,113.4,538.4,92.96,129.3,60.91,93.24,72.74,138.02,42.48,159.24,56.87,15.57,38.85
2015-09-23,43.87,114.32,536.07,93.97,129.16,60.64,92.99,72.3,137.66,42.2,159.63,57.21,15.72,38.82
2015-09-24,43.91,115.0,533.75,94.41,128.83,60.22,92.48,72.73,137.58,41.94,157.05,56.96,15.55,38.52
2015-09-25,43.94,114.71,524.25,92.77,129.64,61.47,91.0,73.23,139.56,40.86,149.25,56.65,15.89,39.6
2015-09-28,43.29,112.44,504.06,89.21,128.62,59.98,91.37,72.6,138.38,39.06,145.6,55.33,15.47,38.2
2015-09-29,43.44,109.06,496.07,86.67,128.81,59.84,93.04,72.97,141.55,39.5,147.75,55.91,15.35,38.44
2015-09-30,44.26,110.3,511.89,89.9,130.4,60.97,93.35,74.35,141.77,40.22,156.39,56.76,15.58,39.15
2015-10-01,44.61,109.58,520.72,90.95,129.88,61.42,93.17,74.06,140.8,40.76,157.82,55.44,15.55,39.36
2015-10-02,45.57,110.38,532.54,92.07,129.83,60.81,93.93,75.88,143.2,41.38,166.07,56.91,15.38,39.17
2015-10-05,46.63,110.78,543.68,94.01,132.38,62.02,94.76,76.81,146.32,41.39,163.42,58.47,15.69,40.15
2015-10-06,46.75,111.31,537.48,92.8,131.19,62.05,93.42,77.89,145.79,39.89,160.0,55.75,15.69,39.96
2015-10-07,46.8,110.78,541.94,92.4,132.68,62.13,94.98,79.2,147.54,40.63,164.78,56.55,15.75,40.55
2015-10-08,47.45,109.5,533.16,92.47,133.75,62.13,95.08,80.03,149.48,41.16,164.31,56.23,15.75,40.87
2015-10-09,47.11,112.12,539.8,93.24,133.03,61.93,95.37,79.26,149.9,41.89,161.08,56.39,15.58,40.45
2015-10-12,47.0,111.6,550.19,94.26,133.4,61.72,95.99,79.3,150.06,41.57,159.86,57.26,15.52,40.46
2015-10-13,46.89,111.79,548.9,94.12,132.19,61.55,95.45,79.16,149.11,40.92,153.25,56.21,15.52,39.84
2015-10-14,46.68,110.21,544.83,94.07,131.18,59.99,94.53,80.16,148.32,40.72,152.66,56.5,15.64,39.26
2015-10-15,47.01,111.86,562.44,95.96,133.8,61.89,97.15,81.48,149.19,41.87,161.07,60.65,16.19,40.48
2015-10-16,47.51,111.04,570.76,97.54,133.81,62.43,98.24,82.48,148.7,42.22,160.72,60.65,16.12,40.49
2015-10-19,47.62,111.73,573.15,98.47,133.62,62.22,97.94,80.99,148.0,42.15,162.11,61.1,16.14,40.17
2015-10-20,47.77,113.77,560.88,97.0,134.16,62.52,97.59,80.83,149.11,41.74,159.02,61.98,16.2,41.25
2015-10-21,47.2,113.76,555.77,97.11,133.22,62.06,97.63,80.21,149.82,42.2,160.31,61.59,15.9,40.84
2015-10-22,48.03,115.5,563.91,99.67,137.29,63.19,99.53,82.89,156.0,43.5,166.76,60.78,16.16,41.65
2015-10-23,52.87,119.08,599.03,102.19,137.78,63.87,100.31,82.98,155.79,43.6,171.16,67.97,16.52,42.25
2015-10-26,54.25,115.28,608.61,103.77,137.0,63.9,99.94,81.22,156.54,43.61,170.01,68.27,16.51,41.89
2015-10-27,53.69,114.55,611.01,103.7,135.63,63.64,100.19,81.09,156.73,43.88,176.59,67.09,16.4,41.71
2015-10-28,53.98,119.27,617.1,104.2,138.16,65.5,100.48,82.28,158.08,44.76,177.41,66.3,17.28,43.07
2015-10-29,53.36,120.53,626.55,104.88,137.89,65.21,101.37,82.23,157.61,45.24,175.95,65.7,17.09,42.45
2015-10-30,52.64,119.5,625.9,101.97,136.02,64.25,101.03,82.74,157.21,44.8,176.0,65.46,16.78,41.65
2015-11-02,53.24,121.18,628.35,103.31,138.4,65.54,102.17,85.28,159.92,45.43,180.76,66.37,17.06,42.25
2015-11-03,54.15,122.57,625.31,102.58,137.94,65.78,101.96,86.85,158.75,45.51,177.67,66.93,17.18,42.65
2015-11-04,54.4,122.0,640.95,103.94,137.43,65.85,101.94,85.98,158.91,45.18,175.46,66.53,17.01,42.59
2015-11-05,54.38,120.92,655.65,108.76,136.57,66.44,102.33,84.81,158.99,45.18,173.44,66.39,17.31,43.29
2015-11-06,54.92,121.06,659.37,107.095,136.33,68.46,101.92,84.47,159.26,45.63,172.15,67.17,17.95,44.19
2015-11-09,54.16,120.57,655.49,106.49,134.0,67.39,100.84,81.95,157.47,45.05,172.64,67.08,17.68,43.67
2015-11-10,53.51,116.77,659.68,107.91,134.73,67.68,101.45,82.35,157.59,45.76,172.38,66.1,17.85,43.63
2015-11-11,53.65,116.11,673.25,109.01,134.96,67.35,101.86,81.62,159.05,45.07,169.54,65.59,17.75,43.84
2015-11-12,53.32,115.72,665.6,108.02,132.78,66.0,100.27,79.41,156.3,44.19,166.13,64.0,17.37,43.18
2015-11-13,52.84,112.34,642.35,103.95,131.96,65.56,99.88,78.1,155.65,43.96,166.44,63.67,17.2,42.67
2015-11-16,53.765,114.175,647.81,104.04,133.3,66.51,101.22,80.9,158.21,44.88,168.91,65.15,17.43,42.93
2015-11-17,52.97,113.69,643.3,105.13,133.09,66.13,101.5,79.96,157.03,44.77,171.21,65.28,17.42,42.91
2015-11-18,53.85,117.29,663.54,107.77,136.22,67.45,102.67,80.74,157.39,45.8,176.65,66.33,17.84,44.0
2015-11-19,53.94,118.78,661.27,106.26,136.63,67.66,102.49,80.3,158.38,45.73,174.48,67.39,17.69,43.83
2015-11-20,54.19,119.3,668.45,107.32,136.63,67.54,102.48,79.79,158.95,46.01,173.59,67.19,17.65,43.74
2015-11-23,54.19,117.75,678.99,106.95,135.99,66.88,102.77,80.28,158.65,45.44,175.97,67.21,17.47,43.67
2015-11-24,54.25,118.88,671.15,105.74,135.54,66.78,102.04,81.88,157.75,45.45,177.8,67.25,17.47,43.68
2015-11-25,53.69,118.03,675.34,105.41,135.13,66.86,101.96,81.25,157.63,45.41,182.24,67.76,17.44,43.93
2015-11-27,53.93,117.81,673.26,105.45,134.63,67.17,102.37,81.23,157.99,45.42,182.46,67.65,17.48,43.88
2015-11-30,54.35,118.3,664.8,104.24,134.09,66.68,101.24,81.66,156.58,44.92,178.44,66.74,17.43,43.84
2015-12-01,55.22,117.34,679.06,107.12,136.43,67.61,102.36,81.89,156.9,45.46,180.28,67.09,17.81,43.91
2015-12-02,55.21,116.28,676.01,106.07,135.27,66.66,102.05,79.55,155.7,45.22,176.58,67.93,17.62,43.49
2015-12-03,54.2,115.2,666.25,104.38,132.66,65.8,100.79,78.41,154.38,44.15,168.79,65.82,17.3,42.98
2015-12-04,55.91,119.03,672.64,106.18,136.48,67.89,102.95,78.86,158.22,45.3,175.76,65.56,17.8,44.06
2015-12-07,55.81,118.28,669.83,105.61,135.6,67.0,103.32,76.8,157.75,45.56,179.15,66.47,17.54,43.59
2015-12-08,55.79,118.23,677.33,106.49,133.36,65.96,102.42,74.63,156.79,45.55,188.72,66.58,17.19,43.15
2015-12-09,54.98,115.62,664.79,104.6,131.71,65.46,102.15,75.63,156.05,44.96,183.16,64.84,17.1,42.4
2015-12-10,55.27,116.17,662.32,105.42,131.71,65.61,102.64,75.69,157.52,45.31,187.63,65.03,17.2,42.27
2015-12-11,54.06,113.18,640.15,102.12,130.31,64.07,101.68,74.34,154.83,44.36,188.06,65.09,16.73,40.77
2015-12-14,55.14,112.48,657.91,104.66,132.02,64.27,102.15,76.03,157.63,44.81,187.79,65.04,16.8,40.39
2015-12-15,55.2,110.49,658.64,104.55,134.88,66.1,104.13,79.43,148.13,45.59,186.21,65.84,17.42,42.04
2015-12-16,56.13,111.34,675.77,106.79,135.88,67.53,105.25,79.15,149.95,46.05,188.91,65.76,17.75,42.7
2015-12-17,55.7,108.98,670.65,106.22,133.97,66.28,103.64,77.96,148.85,45.26,185.79,64.77,17.3,41.26
2015-12-18,54.13,106.03,664.14,104.04,129.53,64.4,101.95,77.28,146.92,43.7,182.13,64.16,16.76,40.22
2015-12-21,54.83,107.33,664.51,104.77,131.19,65.54,101.58,77.26,147.48,44.04,185.07,64.21,16.97,40.59
2015-12-22,55.35,107.23,663.15,105.51,133.14,65.68,102.71,77.65,148.97,44.48,187.07,65.42,17.08,40.99
2015-12-23,55.82,108.61,663.7,104.63,134.15,66.73,103.49,80.19,151.16,45.1,187.39,65.12,17.34,41.35
2015-12-24,55.67,108.03,662.79,105.02,133.89,66.6,103.72,79.33,151.19,45.1,189.41,65.39,17.27,41.23
2015-12-28,55.95,106.82,675.2,105.93,133.12,66.38,103.22,78.74,151.22,45.03,189.1,66.34,17.13,41.14
2015-12-29,56.55,108.74,693.97,107.26,134.14,67.07,104.03,79.16,152.89,45.82,191.88,66.37,17.28,41.72
2015-12-30,56.31,107.32,689.07,106.22,133.26,66.59,103.78,78.11,151.91,45.27,191.31,66.1,17.05,41.28
